Year,Month,DOY,Curve,Species,Canopy_position,Cohort_age,Photo,Tleaf,Cond,CO2R,Ci,PARi,Vcmax_leaf_area,Vcmax_leaf_area_25C,Vcmax_mass_25C,fkco,Jmax_leaf_area,Jmax__leaf_area_25C,Jmax_mass_25C,TPU_leaf_area,TPU_leaf_area_25C,TPU_mass_25C,N,N_mass,N_leaf_area,C,CN_ratio,LMA
2011,10,294,ID16_36C,Picea mariana ,Mid,0,-2.1,36,0.079,50,89,1700,35.1,40.6,-9999,197,-9999,-9999,-9999,6.1,10.2,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,-1.5,36,0.0805,100,125,1699,35.1,40.2,-9999,197,-9999,-9999,-9999,6.1,10.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,0.1,36,0.0821,201,189,1700,35.1,39.9,-9999,197,-9999,-9999,-9999,6.1,9.9,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,1.7,36,0.0839,301,252,1699,35.1,39.6,-9999,197,-9999,-9999,-9999,6.1,9.8,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,3,36,0.0874,400,324,1699,35.1,39.1,-9999,197,-9999,-9999,-9999,6.1,9.7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,2.1,36,0.0785,400,335,1699,35.1,40.9,-9999,197,-9999,-9999,-9999,6.1,10.3,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,3.5,36,0.0778,549,447,1699,35.1,41.2,-9999,197,-9999,-9999,-9999,6.1,10.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,4.8,36,0.0776,650,514,1699,35.1,41.5,-9999,197,-9999,-9999,-9999,6.1,10.5,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,5.7,36,0.0748,800,632,1699,35.1,42,-9999,197,-9999,-9999,-9999,6.1,10.6,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,7.2,36,0.0736,1050,833,1699,35.1,42.2,-9999,197,-9999,-9999,-9999,6.1,10.7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,9.5,36,0.0748,1399,1119,1699,35.1,42.1,-9999,197,-9999,-9999,-9999,6.1,10.7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_36C,Picea mariana ,Mid,0,12.3,36,0.0746,1800,1438,1699,35.1,42.2,-9999,197,-9999,-9999,-9999,6.1,10.7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-2.4,40,0.0819,50,94,1699,16.5,31.4,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-2.5,40,0.0818,100,143,1699,16.5,31.4,-9999,284,-9999,-9999,-9999,2.3,7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-2.2,40,0.0821,200,229,1699,16.5,31.2,-9999,284,-9999,-9999,-9999,2.3,7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-1.5,40,0.081,300,310,1700,16.5,31.2,-9999,284,-9999,-9999,-9999,2.3,7,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-0.4,40,0.0805,400,381,1700,16.5,31,-9999,284,-9999,-9999,-9999,2.3,6.9,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-1.2,40,0.0827,400,397,1699,16.5,31.5,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-0.7,40,0.0831,549,528,1699,16.5,31.6,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-0.9,40,0.083,651,625,1699,16.5,31.6,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,-0.4,40,0.083,801,755,1699,16.5,31.7,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,1,40,0.0841,1051,962,1699,16.5,31.7,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,1.9,40,0.0846,1399,1270,1700,16.5,31.6,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_40C,Picea mariana ,Mid,0,3.3,40,0.0859,1800,1619,1699,16.5,31.6,-9999,284,-9999,-9999,-9999,2.3,7.1,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,-0.5,8,0.1069,50,56,1700,12.8,36,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,0.3,8,0.1097,101,95,1699,12.8,36,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,1.5,8,0.107,200,173,1700,12.8,35.8,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,2.9,8,0.1084,299,251,1699,12.8,35.9,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,3.8,8,0.1089,400,337,1699,12.8,35.9,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,4.2,8,0.1095,401,333,1699,12.8,36,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,5.2,8,0.1112,551,467,1699,12.8,36.1,-9999,46,-9999,-9999,-9999,3.3,6.5,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,5.4,8,0.108,649,559,1699,12.8,35.9,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,6.6,8,0.1116,801,694,1699,12.8,36,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,7,8,0.106,1050,928,1700,12.8,35.9,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,8,8,0.1104,1400,1264,1699,12.8,36,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,294,ID16_8C,Picea mariana ,Mid,0,9.1,8,0.1071,1800,1639,1700,12.8,35.9,-9999,46,-9999,-9999,-9999,3.3,6.4,-9999,0.7,0.47,-9999,45.9,69,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,0,16,0.0554,50,48,1700,22.1,36.6,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,0.9,16,0.0559,99,71,1700,22.1,36.6,-9999,38,67.2,77.5,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,2.8,16,0.0569,199,116,1700,22.1,36.6,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,4.5,16,0.0558,299,161,1700,22.1,36.6,-9999,38,67.2,77.5,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,5.9,16,0.0568,399,222,1700,22.1,36.6,-9999,38,67.2,77.5,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,6.1,16,0.0556,400,213,1700,22.1,36.6,-9999,38,67.2,77.5,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,6.2,16,0.0561,401,212,1700,22.1,36.7,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,8.3,16,0.0579,550,305,1700,22.1,36.7,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,9.3,16,0.0564,650,366,1700,22.1,36.7,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,10.9,16,0.0577,800,475,1699,22.1,36.6,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,12.8,16,0.0574,1050,665,1699,22.1,36.6,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,14.1,16,0.0581,1349,926,1699,22.1,36.6,-9999,38,67.2,77.5,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_16C,Picea mariana ,Mid,0,15.2,16,0.0579,1800,1338,1700,22.1,36.6,-9999,38,67.2,77.6,-9999,5.2,7.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,-0.4,22,0.0562,50,59,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,0.7,22,0.0549,99,75,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,2.7,22,0.0558,199,116,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,4.6,22,0.0557,299,157,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,6.1,22,0.0548,399,206,1700,24.7,28,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,6.3,22,0.0561,400,203,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,6.6,22,0.0556,402,198,1700,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,9,22,0.0571,550,279,1699,24.7,28.2,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,10.3,22,0.0561,650,333,1701,24.7,28.1,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,12.3,22,0.056,800,421,1699,24.7,28.1,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,14.9,22,0.0567,1051,594,1700,24.7,28.1,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,16.7,22,0.057,1350,836,1701,24.7,28,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_22C,Picea mariana ,Mid,0,18.8,22,0.0566,1799,1212,1700,24.7,28,-9999,18,-9999,-9999,-9999,6.9,7.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,-0.6,26,0.0504,50,66,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,0.5,26,0.0514,99,80,1700,37.4,34.6,-9999,32,100.9,96.2,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,2.4,26,0.0523,199,117,1699,37.4,34.7,-9999,32,100.9,96.2,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,4.6,26,0.0539,300,151,1699,37.4,34.7,-9999,32,100.9,96.2,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,6.3,26,0.0561,399,202,1699,37.4,34.8,-9999,32,100.9,96.3,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,6.1,26,0.0492,399,187,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,6.5,26,0.05,401,177,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,8.9,26,0.0498,549,240,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,10.5,26,0.0489,650,282,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,12.5,26,0.0495,800,363,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,15.4,26,0.0486,1050,503,1701,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,18,26,0.0499,1350,723,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_26C,Picea mariana ,Mid,0,20.3,26,0.0495,1801,1081,1700,37.4,34.6,-9999,32,100.9,96.1,-9999,6.9,7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,-0.7,28,0.0559,50,69,1699,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,0.4,28,0.0557,99,83,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,2.5,28,0.0559,200,120,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,4.5,28,0.0559,300,160,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,5.9,28,0.0559,399,213,1700,51.6,45.7,-9999,100,94.8,87.9,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,6.3,28,0.0564,400,203,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,6.3,28,0.0562,401,204,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,8.7,28,0.0561,550,279,1700,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,10.3,28,0.0555,650,326,1699,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,12.4,28,0.0559,800,413,1699,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,15.3,28,0.0558,1051,568,1699,51.6,45.7,-9999,100,94.8,88,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,18.2,28,0.055,1350,767,1701,51.6,45.7,-9999,100,94.8,87.9,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_28C,Picea mariana ,Mid,0,20.7,28,0.0563,1801,1144,1699,51.6,45.7,-9999,100,94.8,87.9,-9999,7.7,7.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,-1.1,34,0.0602,50,78,1700,48.9,49.3,-9999,177,71.8,63.5,-9999,6.3,8.7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,-0.4,34,0.0592,99,106,1701,48.9,49.1,-9999,177,71.8,63.5,-9999,6.3,8.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,1.4,34,0.0596,200,153,1701,48.9,49,-9999,177,71.8,63.5,-9999,6.3,8.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,2.9,34,0.0589,300,207,1699,48.9,48.9,-9999,177,71.8,63.4,-9999,6.3,8.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,4.7,34,0.0584,399,250,1703,48.9,48.9,-9999,177,71.8,63.4,-9999,6.3,8.6,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,4.1,34,0.06,400,270,1699,48.9,49.4,-9999,177,71.8,63.5,-9999,6.3,8.7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,5.8,34,0.0592,549,365,1700,48.9,49.5,-9999,177,71.8,63.5,-9999,6.3,8.7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,7,34,0.0581,650,423,1700,48.9,49.5,-9999,177,71.8,63.5,-9999,6.3,8.7,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,8.8,34,0.0578,800,515,1700,48.9,49.5,-9999,177,71.8,63.5,-9999,6.3,8.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,10.9,34,0.0579,1050,696,1700,48.9,49.6,-9999,177,71.8,63.5,-9999,6.3,8.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,13.1,34,0.0572,1350,916,1700,48.9,49.6,-9999,177,71.8,63.5,-9999,6.3,8.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_34C,Picea mariana ,Mid,0,15.5,34,0.0576,1800,1280,1700,48.9,49.6,-9999,177,71.8,63.5,-9999,6.3,8.8,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,-1.8,40,0.0598,50,94,1701,21,38,-9999,137,26,25.6,-9999,1.8,5.2,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,-1.5,40,0.0601,99,132,1699,21,37.5,-9999,137,26,25.5,-9999,1.8,5.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,-0.4,40,0.0612,199,196,1700,21,37.2,-9999,137,26,25.5,-9999,1.8,5.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,0.8,40,0.0623,299,259,1699,21,36.8,-9999,137,26,25.4,-9999,1.8,5,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,1.8,40,0.0627,399,327,1701,21,36.4,-9999,137,26,25.3,-9999,1.8,4.9,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,0.8,40,0.0589,401,350,1699,21,38.4,-9999,137,26,25.7,-9999,1.8,5.3,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,1.5,40,0.0587,549,467,1699,21,38.8,-9999,137,26,25.8,-9999,1.8,5.3,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,1.8,40,0.0579,650,554,1700,21,39,-9999,137,26,25.8,-9999,1.8,5.4,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,2.1,40,0.0575,800,682,1700,21,39.1,-9999,137,26,25.9,-9999,1.8,5.4,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,2.8,40,0.0574,1050,897,1700,21,39.2,-9999,137,26,25.9,-9999,1.8,5.4,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,3.4,40,0.0571,1350,1157,1700,21,39.3,-9999,137,26,25.9,-9999,1.8,5.4,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_40C,Picea mariana ,Mid,0,4.4,40,0.0571,1799,1548,1701,21,39.3,-9999,137,26,25.9,-9999,1.8,5.4,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,0,8,0.0565,48,47,1700,12.8,36.8,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,0.9,8,0.0551,99,71,1700,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,2.7,8,0.0571,200,120,1700,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,4.3,8,0.0564,300,171,1700,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,5.4,8,0.0578,399,239,1700,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,5,8,0.0552,399,246,1700,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,4.7,8,0.0576,400,262,1700,12.8,36.8,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,6.3,8,0.0584,551,366,1699,12.8,36.8,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,7.2,8,0.0566,650,432,1699,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,8,8,0.0576,800,560,1699,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,8.7,8,0.0569,1049,784,1699,12.8,36.7,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,9.3,8,0.0552,1351,1058,1699,12.8,36.8,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID3_8C,Picea mariana ,Mid,0,10.1,8,0.0566,1800,1486,1700,12.8,36.8,-9999,22,-9999,-9999,-9999,3.5,7.1,-9999,0.9,0.62,-9999,45.1,52,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,-0.3,16,0.0998,51,55,1700,15.7,25.7,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,0.7,16,0.1007,100,86,1699,15.7,25.8,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,2.5,16,0.0986,200,154,1700,15.7,25.7,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,4.2,16,0.1003,299,223,1699,15.7,25.7,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,5.4,16,0.0984,400,300,1699,15.7,25.7,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
2011,10,298,ID4_16C,Picea mariana ,Mid,0,6,16,0.0967,400,287,1700,15.7,25.7,-9999,17,-9999,-9999,-9999,4.5,6.2,-9999,0.7,0.51,-9999,46,64,-9999
